"","Study_ID","First_author","Year_published","ES_ID","Common_species","Strain","Strain_notes","Sex","Housing","Notes_housing","Age_EE_exposure","Notes_age_EE_exposure","Age_stress_exposure","Notes_age_stress_exposure","Age_assay","Notes_age_assay","Type_EE_exposure","Type_EE_details","EE_exercise","EE_social","Type_stress_exposure","Type_stress_details","Stress_duration","Notes_stress_duration","Exposure_order","Learning_vs_memory","Type_assay","Type_reinforcement","Response_assay_name","Response_details","Response_unit","Response_percent","Response_notes","Response_direction","Data_location","CC_n","CC_mean","CC_median","CC_SD","CC_SE","CC_25thpercentile","CC_75thpercentile","EC_n","EC_mean","EC_median","EC_SD","EC_SE","EC_25thpercentile","EC_75thpercentile","CS_n","CS_mean","CS_median","CS_SD","CS_SE","CS_25thpercentile","CS_7thpercentile","ES_n","ES_mean","ES_median","ES_SD","ES_SE","ES_25thpercentile","ES_75thoercentile","Original_names","ROB_blinding","Blinding_notes","ROB_randomisation","Randomisation_notes","Analysis_unit","Unit_notes","Contact_author","Date_contacted","Author_response","General_comments","Stats_comments","lnRR_E","lnRRV_E","lnRR_S","lnRRV_S","lnRR_ES","lnRRV_ES","SMD_E","SMDV_E","SMD_S","SMDV_S","SMD_ES","SMDV_ES","lnRR_E2","lnRRV_E2","lnRR_S2","lnRRV_S2","lnRR_ES2","lnRRV_ES2","lnRR_E3","lnRRV_E3","lnRR_S3","lnRRV_S3","lnRR_Eb","lnRRV_Eb","lnRR_Sb","lnRRV_Sb","lnRR_ESb","lnRRV_ESb","lnRR_Ea","lnRR_Sa","lnRR_ESa","lnRR_E2a","lnRR_S2a","lnRR_ES2a","lnRR_E3a","lnRR_S3a","SMD_Ea","SMD_Sa","SMD_ESa","lnRR_E_b","lnRR_S_b","lnRR_ES_b","leave_out"
"28","19","Gaun",13,58,"Rat","Wistar",NA,"Mixed",3,NA,"Adolescent","PND 21","Prenatal",NA,"Adolescent","PND 50","Combination","objects, wheel. Complexity","Exercise","Social","Combination","CUMS","Chronic",NA,"Stress first","Memory","Recognition","Not applicable","y-maze novel arm","Rate of correct responeses","rate","no",NA,1,"Fig. 6b",16,0.83,NA,0.21,NA,NA,NA,16,0.98,NA,0.24,NA,NA,NA,16,0.55,NA,0.28,NA,NA,NA,16,0.86,NA,0.28,NA,NA,NA,"CC = OPC, EC = OPC + EE, CS = OPS, ES = OPS + EE","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.287682072451781,0.00653092837639152,-0.249737140887657,0.00653092837639152,0.280887240147063,0.0305729316037083,0.904747846295959,0.0640987669245648,-0.78673725764866,0.0637088974854932,0.629389806118928,0.253094777562863,0.166126870873974,0.00774938168393933,-0.411507422564127,0.0201992906406068,0.0355066884569098,0.0106261463454998,0.447014111021037,0.022823549919769,-0.130620182417064,0.0103736409631015,0.287682072451781,0.00653092837639152,-0.249737140887657,0.00653092837639152,0.280887240147063,0.0305729316037083,0.287682072451781,-0.249737140887657,0.280887240147063,0.166126870873974,-0.411507422564127,0.0355066884569098,0.447014111021037,-0.130620182417064,0.904747846295959,-0.78673725764866,0.629389806118928,0.287682072451781,-0.249737140887657,0.280887240147063,"Gaun_2021"
"29","19","Gaun",13,55,"Rat","Wistar",NA,"Mixed",3,NA,"Adolescent","PND 21","Prenatal",NA,"Adolescent","PND 50","Combination","objects, wheel. Complexity","Exercise","Social","Combination","CUMS","Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze","Escape latency","sec","no","Day 5",2,"Fig. 5a",16,22.38,NA,3.76,NA,NA,NA,16,27.13,NA,6.73,NA,NA,NA,16,30.3,NA,3.56,NA,NA,NA,16,20,NA,3.17,NA,NA,NA,"CC = OPC, EC = OPC + EE, CS = OPS, ES = OPS + EE","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.111326135939441,0.00216099473737451,0.0158304077323614,0.00216099473737451,-0.607887862748394,0.0080430715284039,-0.612323982464492,0.0632323059755882,0.0871596299363869,0.0625148375021302,-3.32089222922184,0.336158790610203,0.192472423787061,0.00561016145814254,0.302980009631544,0.00262691958250409,-0.112435429329788,0.00333429076224273,-0.415415438961332,0.00243291007026136,-0.30490785311685,0.00541615194589981,-0.111326135939441,0.00216099473737451,0.0158304077323614,0.00216099473737451,-0.607887862748394,0.0080430715284039,0.111326135939441,-0.0158304077323614,0.607887862748394,-0.192472423787061,-0.302980009631544,0.112435429329788,0.415415438961332,0.30490785311685,0.612323982464492,-0.0871596299363869,3.32089222922184,0.111326135939441,-0.0158304077323614,0.607887862748394,"Gaun_2021"
"30","18","Gonzales-Pardo",11,54,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","objects, bedding, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Morris water maze","Percent time in target quadrant","percent","yes",NA,1,"Raw data",10,33.3,NA,3.86,NA,NA,NA,10,37.2,NA,2.97,NA,NA,NA,10,32.5,NA,1.9,NA,NA,NA,10,39.4,NA,4.14,NA,NA,NA,"CC = AFR/NE, EC = AFR/EE, CS = MS/NE, ES = MS/EE","Unclear","mention blinding but only for one of the behaviours","Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0883152313562879,0.000293680386832546,0.0110450567735617,0.000293680386832546,0.0478551124757641,0.00116412332193828,1.62365353993372,0.108238283805435,0.203190518296299,0.100129019958517,0.8965310069958,0.410047098081311,0.0642681560566495,0.000662598001941263,-0.0139369197618014,0.000555015628662395,0.0981863487706122,0.00083294331546221,0.112123268532414,0.000501525319997013,0.0339181927139626,0.00060910769327588,0.151977238415274,0.000869950135587256,0.019663554908778,0.000869950135587256,0.081774362675493,0.00342694662502109,0.0883152313562879,0.0110450567735617,0.0478551124757641,0.0642681560566495,-0.0139369197618014,0.0981863487706122,0.112123268532414,0.0339181927139626,1.62365353993372,0.203190518296299,0.8965310069958,0.151977238415274,0.019663554908778,0.081774362675493,"Gonzales-Pardo_2019"
"31","18","Gonzales-Pardo",11,53,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","objects, bedding, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze","Escape latency","sec","no","Day 4",2,"Raw data",10,20.62,NA,9.36,NA,NA,NA,10,12.77,NA,5.32,NA,NA,NA,10,17.97,NA,8.41,NA,NA,NA,10,12.87,NA,8.38,NA,NA,NA,"CC = AFR/NE, EC = AFR/EE, CS = MS/NE, ES = MS/EE","Unclear","mention blinding but only for one of the behaviours","Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.408839543497058,0.0256196101350975,-0.0794439052604345,0.0256196101350975,0.145358129356933,0.102259956720056,-0.808011840805814,0.102040259796508,-0.159106578691492,0.100079109073072,0.343171052079689,0.401472079637319,-0.479162808544366,0.0379607567915745,-0.137557777793346,0.0425076916951073,-0.471362456980779,0.0630016749281072,-0.333804679187432,0.0642991999284817,0.00780035156358716,0.0597522650249489,-0.408839543497058,0.0256196101350975,-0.0794439052604345,0.0256196101350975,0.145358129356933,0.102259956720056,0.408839543497058,0.0794439052604345,-0.145358129356933,0.479162808544366,0.137557777793346,0.471362456980779,0.333804679187432,-0.00780035156358716,0.808011840805814,0.159106578691492,-0.343171052079689,0.408839543497058,0.0794439052604345,-0.145358129356933,"Gonzales-Pardo_2019"
"32","31","Grace",2,95,"Rat","Sprague-Dawley",NA,"Male",6,NA,"Adolescent","PND 29","Early postnatal",NA,"Adolescent","PND 50 -54","Wheel/trademill","Wheel","Exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze","Time to find platform","sec","no",NA,2,"Fig. 3",13,39.78,NA,21.16458599,"5.87",NA,NA,11,22.5,NA,8.656390703,"2.61",NA,NA,11,38.15,NA,7.561904522,"2.28",NA,NA,11,24.13,NA,9.297096321,"2.94",NA,NA,"CC = nMSnR, EC = nMSR, CS = MSnR, ES = MSR","Unclear",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis","Try contact authors re raw data of non-sig effects","29/06/2021","retired and data 'destroyed'","also states that other responses were measured and no differences were found.",NA,-0.51356687703524,0.0132764646811341,0,0.0132764646811341,0.111779086121926,0.0522976176255336,-1.16642107777742,0.0911097018981403,0,0.0874125874125874,0.242973336329355,0.350292045760861,-0.569848964215452,0.0352304224776633,-0.04183851569536,0.0253461688256865,-0.499908393788886,0.0352698712764384,-0.458069878093526,0.0170671951478703,0.0699405704265663,0.0269514487998471,-0.51356687703524,0.0132764646811341,0,0.0132764646811341,0.111779086121926,0.0522976176255336,0.51356687703524,0,-0.111779086121926,0.569848964215452,0.04183851569536,0.499908393788886,0.458069878093526,-0.0699405704265663,1.16642107777742,0,-0.242973336329355,0.51356687703524,0,-0.111779086121926,"Grace_2009"
"33","31","Grace",2,96,"Rat","Sprague-Dawley",NA,"Male",6,NA,"Adolescent","PND 29","Early postnatal",NA,"Adolescent","PND 50 -54","Wheel/trademill","Wheel","Exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Recognition","Not applicable","Temporal object recognition","time exploring object","sec","no","Took difference between first and second phase. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",2,"Fig. 5",13,4.03,NA,5.467971,"1.73, 1.1",NA,NA,11,7.08,NA,6.500585,"2.24, 1.04",NA,NA,11,5.53,NA,5.525043,"1.9, 1.21",NA,NA,11,4.77,NA,7.09387,"2.59, 1.26",NA,NA,"CC = nMSnR, EC = nMSR, CS = MSnR, ES = MSR","Unclear",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,"29/06/2021","retired and data 'destroyed'",NA,NA,0.21474014051783,0.11546544954498,-0.0757017084159486,0.11546544954498,-0.71134904238103,0.510061341140477,0.186102350262912,0.0875067017733846,-0.0658265955078422,0.0874243622513813,-0.619257602184887,0.353818610279304,0.563507531747037,0.218249910841822,0.316421439575652,0.232357827832094,0.168579928941658,0.342676887807805,-0.147841510633994,0.291811430298655,-0.394927602805379,0.277703513308383,0.21474014051783,0.11546544954498,-0.0757017084159486,0.11546544954498,-0.71134904238103,0.510061341140477,-0.21474014051783,0.0757017084159486,0.71134904238103,-0.563507531747037,-0.316421439575652,-0.168579928941658,0.147841510633994,0.394927602805379,-0.186102350262912,0.0658265955078422,0.619257602184887,-0.21474014051783,0.0757017084159486,0.71134904238103,"Grace_2009"
"34","20","Hui",4,59,"Rat","Sprague-Dawley",NA,"Mixed",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult","PND 61","Combination","objects, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze","Latency to platform","sec","no",NA,2,"Fig. 4a",13,32,NA,8.8,NA,NA,NA,13,26.8,NA,5.2,NA,NA,NA,13,54,NA,9.2,NA,NA,NA,13,18,NA,4.8,NA,NA,NA,"CC = NMS, EC = NMS + EE, CS = MS, ES = MS + EE","Yes",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.652139156832568,0.00360513205937615,0.202524264111474,0.00360513205937615,-0.921278273385195,0.0164161351686052,-2.82856043736261,0.0961556590091658,0.906237810028798,0.0788972763661678,-4.22910978013439,0.479667014734888,-0.177334015282915,0.00871327561389379,0.523248143764548,0.00805008177693363,-0.575364144903562,0.0112873931623932,-1.09861228866811,0.00770285955471141,-0.398030129620647,0.00836605339167157,-0.652139156832568,0.00360513205937615,0.202524264111474,0.00360513205937615,-0.921278273385195,0.0164161351686052,0.652139156832568,-0.202524264111474,0.921278273385195,0.177334015282915,-0.523248143764548,0.575364144903562,1.09861228866811,0.398030129620647,2.82856043736261,-0.906237810028798,4.22910978013439,0.652139156832568,-0.202524264111474,0.921278273385195,"Hui_2011"
"35","20","Hui",4,60,"Rat","Sprague-Dawley",NA,"Mixed",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult","PND 61","Combination","objects, wheel","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Morris water maze","Time in target quadrant","sec","no","Trial 4",1,"Fig. 4b",13,59,NA,6.91,NA,NA,NA,13,64.05,NA,9.04,NA,NA,NA,13,45.71,NA,6.65,NA,NA,NA,13,62.72,NA,5.85,NA,NA,NA,"CC = NMS, EC = NMS + EE, CS = MS, ES = MS + EE","Yes",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.191179796651265,0.00120022557908108,-0.126485973352974,0.00120022557908108,0.234236699261475,0.00488476414947029,1.5298995262155,0.0825495013469096,-1.01392253278652,0.0793943242848371,1.65889377457274,0.334153159185733,0.0821265844370238,0.00258747703586597,-0.255220351562067,0.00268322325306551,0.0611429321364323,0.00172433721258177,0.316363283698499,0.00229728711360432,-0.0209836523005915,0.00220154089640477,0.191179796651265,0.00120022557908108,-0.126485973352974,0.00120022557908108,0.234236699261475,0.00488476414947029,0.191179796651265,-0.126485973352974,0.234236699261475,0.0821265844370238,-0.255220351562067,0.0611429321364323,0.316363283698499,-0.0209836523005915,1.5298995262155,-1.01392253278652,1.65889377457274,0.191179796651265,-0.126485973352974,0.234236699261475,"Hui_2011"
"36","21","Lui",4,62,"Rat","Sprague-Dawley",NA,"Male",3,NA,"Adolescent","PND 22","Prenatal",NA,"Adult",NA,"Combination","objects ,wheel, size","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Morris water maze","Percent time in target quadrant","percent","yes",NA,1,"In text page 436",5,32,NA,4.7,"2.1",NA,NA,5,34.06,NA,7.6,"3.4",NA,NA,5,28.3,NA,3.58,"1.6",NA,NA,5,34.1,NA,4.92,"2.2",NA,NA,"CC = PC/SE, EC = PC/EE, CS = PS/SE, ES = PS/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0702309111705768,0.00178335907949172,-0.0331361659412258,0.00178335907949172,0.0701078121805667,0.00710405663287679,0.7348763592359,0.203375270396024,-0.346838222481329,0.200751854703588,0.708345347370322,0.81254382827853,0.0357794083664207,0.00471530439003592,-0.0694309184856636,0.00240773547951907,0.0364563020613238,0.00278907498655697,0.105887220546987,0.00238875224284088,0.000676893694903091,0.00469632115335772,0.12252577878792,0.00544863112012832,-0.0569981445872618,0.00544863112012832,0.124047807205463,0.0216363272458364,0.0702309111705768,-0.0331361659412258,0.0701078121805667,0.0357794083664207,-0.0694309184856636,0.0364563020613238,0.105887220546987,0.000676893694903091,0.7348763592359,-0.346838222481329,0.708345347370322,0.12252577878792,-0.0569981445872618,0.124047807205463,"Lui_2011"
"37","21","Lui",4,61,"Rat","Sprague-Dawley",NA,"Male",3,NA,"Adolescent","PND 22","Prenatal",NA,"Adult",NA,"Combination","objects ,wheel, size","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze","Escape latency","sec","no","Day 4",2,"Fig. 1",5,14.71,NA,9.97,"4.46",NA,NA,5,15.01,NA,6.31,"2.82",NA,NA,5,17.83,NA,7.65,"3.42",NA,NA,5,11,NA,4.65,"2.08",NA,NA,"CC = PC/SE, EC = PC/EE, CS = PS/SE, ES = PS/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.223989022330332,0.0479923110199955,-0.0304037081992479,0.0479923110199955,-0.503176270108702,0.199776262482609,-0.440892268138573,0.201214912450652,-0.0600909829469112,0.200022568288947,-0.962806086317925,0.823174888996271,0.0201891110320243,0.127219441984193,0.192354897261703,0.128691646476544,-0.290632261814975,0.127614164821103,-0.482987159076678,0.0725568204984156,-0.310821372847,0.0710846160060652,-0.223989022330332,0.0479923110199955,-0.0304037081992479,0.0479923110199955,-0.503176270108702,0.199776262482609,0.223989022330332,0.0304037081992479,0.503176270108702,-0.0201891110320243,-0.192354897261703,0.290632261814975,0.482987159076678,0.310821372847,0.440892268138573,0.0600909829469112,0.962806086317925,0.223989022330332,0.0304037081992479,0.503176270108702,"Lui_2011"
"38","7","Menezes",12,13,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Not applicable","Novel object","Percent time exploring novel object relative to nonnovel after 3h","percent","yes","Only used grey bars (novel objects)",1,"Fig. 2a",9,62.3,NA,26.97,"8.75",NA,NA,9,75.96,NA,11.77,"3.82",NA,NA,9,55.19,NA,28.63,"9.29",NA,NA,9,67.76,NA,20.22,"6.56",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"n taken as averge of range",NA,0.147788964190623,0.0076159569814786,-0.0868300483166166,0.0076159569814786,-0.00751818959255107,0.0309666062026739,0.585258679332455,0.112300443478243,-0.344264804741639,0.111522632832583,-0.0803952692183033,0.444534213879343,0.151385480043654,0.0122771595982556,-0.0827939858834026,0.0235252941936772,0.0610733045677005,0.015955786485543,0.143867290451103,0.0186894466044183,-0.0903121754759537,0.00744131200899671,0.201513738665836,0.0153971726204121,-0.117358201854917,0.0153971726204121,0.00694481274171199,0.0632853113017747,0.147788964190623,-0.0868300483166166,-0.00751818959255107,0.151385480043654,-0.0827939858834026,0.0610733045677005,0.143867290451103,-0.0903121754759537,0.585258679332455,-0.344264804741639,-0.0803952692183033,0.201513738665836,-0.117358201854917,0.00694481274171199,"Menezes_2020"
"39","7","Menezes",12,14,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Not applicable","Novel object","Percent time exploring novel object relative to nonnovel after 24h","percent","yes","Only used grey bars (novel objects)",1,"Fig. 2b",9,56.59,NA,10.17,"3.3",NA,NA,9,58.79,NA,27.09,"8.79",NA,NA,9,54.95,NA,55.88,"18.13",NA,NA,9,65.93,NA,44.04,"14.29",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"n taken as averge of range",NA,0.0769029267138242,0.0224979889763423,0.0326482060314325,0.0224979889763423,0.100631090314437,0.0896062666114877,0.171562216447738,0.111213311090668,0.0728640810114046,0.111129545744103,0.229776573982336,0.445177739915987,0.0258143995737522,0.0126342306947347,-0.0195812712809098,0.0518700292437788,0.10686421860728,0.0283281253780867,0.12644548988819,0.076972035916753,0.0810498190335276,0.0377362373677089,0.111687953788113,0.047907404607201,0.0465672891357407,0.047907404607201,0.144030411015846,0.191662350827021,0.0769029267138242,0.0326482060314325,0.100631090314437,0.0258143995737522,-0.0195812712809098,0.10686421860728,0.12644548988819,0.0810498190335276,0.171562216447738,0.0728640810114046,0.229776573982336,0.111687953788113,0.0465672891357407,0.144030411015846,"Menezes_2020"
"40","7","Menezes",12,19,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze - cognitive flexibility","percent time in reversed quadrant","percent","yes","Only used blac bars (reversed quadrant)",1,"Fig. 1c",9,30.3,NA,18.18,"6.06",NA,NA,9,34.24,NA,9.09,"3.03",NA,NA,9,25.45,NA,8.19,"2.73",NA,NA,9,35.76,NA,5.46,"1.82",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.130033185794735,0.00517304213169791,-0.0321289451943051,0.00517304213169791,0.122631963208255,0.0197926666302746,0.628241133743235,0.112481551812941,-0.155432780871934,0.111194997740867,0.570255860540974,0.448960996478907,0.0698247917237043,0.0154031221440872,-0.0974584353003929,0.0163062971685637,0.0949983196315664,0.0136714195043267,0.192456754931959,0.00438954448618741,0.025173527907862,0.00348636946171091,0.227617831709131,0.016763170324793,-0.0529746117608378,0.016763170324793,0.217867368550563,0.0619279672769391,0.130033185794735,-0.0321289451943051,0.122631963208255,0.0698247917237043,-0.0974584353003929,0.0949983196315664,0.192456754931959,0.025173527907862,0.628241133743235,-0.155432780871934,0.570255860540974,0.227617831709131,-0.0529746117608378,0.217867368550563,"Menezes_2020"
"41","7","Menezes",12,11,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Recognition","Not applicable","Novel object","time exporing novel object 3h later","sec","no",NA,1,"Table 1",9,33,NA,9.986350685,"3.24",NA,NA,9,32.14,NA,12.39047215,"4.02",NA,NA,9,26.78,NA,7.243186453,"2.35",NA,NA,9,23.92,NA,5.054819482,"1.64",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"n taken as averge of range",NA,-0.0642486111191496,0.0110630918061279,-0.25061288925095,0.0110630918061279,-0.0865342100234816,0.0397789014011744,-0.204387598458579,0.111256160730568,-0.793375516597281,0.113296683022,-0.219771611245784,0.445115271682077,-0.0264062011571138,0.026688795080794,-0.208852221203454,0.0183034308264788,-0.321792632384049,0.0151370887178175,-0.112940411180595,0.0130901063203804,-0.295386431226935,0.0214754705746956,-0.0642486111191496,0.0110630918061279,-0.25061288925095,0.0110630918061279,-0.0865342100234816,0.0397789014011744,-0.0642486111191496,-0.25061288925095,-0.0865342100234816,-0.0264062011571138,-0.208852221203454,-0.321792632384049,-0.112940411180595,-0.295386431226935,-0.204387598458579,-0.793375516597281,-0.219771611245784,-0.0642486111191496,-0.25061288925095,-0.0865342100234816,"Menezes_2020"
"42","7","Menezes",12,12,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Recognition","Not applicable","Novel object","time exporing novel object 24h later","sec","no",NA,1,"Table 1",9,28.5,NA,22.5,"7.3",NA,NA,9,19.86,NA,12.51,"4.06",NA,NA,9,22.78,NA,7.92,"2.57",NA,NA,9,35.67,NA,13.93,"4.52",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"n taken as averge of range",NA,0.0796226026411011,0.0366724142218775,0.189498662171486,0.0366724142218775,0.809623470009343,0.143715609805874,0.140154810824066,0.111179317260407,0.332744009697605,0.111495550611075,1.42001556566689,0.472450613982448,-0.361196428657578,0.113339389653308,-0.224021129255569,0.0826828321712479,0.224405912096195,0.0861975431059717,0.448427041351764,0.0303762201525659,0.585602340753774,0.0610327776346261,0.0796226026411011,0.0366724142218775,0.189498662171486,0.0366724142218775,0.809623470009343,0.143715609805874,0.0796226026411011,0.189498662171486,0.809623470009343,-0.361196428657578,-0.224021129255569,0.224405912096195,0.448427041351764,0.585602340753774,0.140154810824066,0.332744009697605,1.42001556566689,0.0796226026411011,0.189498662171486,0.809623470009343,"Menezes_2020"
"43","7","Menezes",12,15,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","latency to step onto platform after 3h","sec","no","Only used test section",1,"Fig. 3a",10,84.75,NA,110.62,"34.98",NA,NA,10,84.75,NA,123.39,"39.02",NA,NA,10,141.26,NA,136.1,"43.04",NA,NA,10,104.93,NA,85.1,"26.91",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.175240804323842,0.122664546650975,0.373250668720699,0.122664546650975,-0.297308702810957,0.540943524252105,-0.157470428649295,0.100077490424684,0.332408675285286,0.10034529852314,-0.31494085729859,0.40123984679495,0,0.382340933336814,0.510896417720216,0.263195703599034,0.213587714909259,0.236142784845864,-0.297308702810957,0.158602590915291,0.213587714909259,0.277747820653071,-0.175240804323842,0.122664546650975,0.373250668720699,0.122664546650975,-0.297308702810957,0.540943524252105,-0.175240804323842,0.373250668720699,-0.297308702810957,0,0.510896417720216,0.213587714909259,-0.297308702810957,0.213587714909259,-0.157470428649295,0.332408675285286,-0.31494085729859,-0.175240804323842,0.373250668720699,-0.297308702810957,"Menezes_2020"
"44","7","Menezes",12,16,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","latency to step onto platform after 24h","sec","no","Only used test section",1,"Fig. 3b",10,149.33,NA,170.16,"53.81",NA,NA,10,80.72,NA,93.57,"29.59",NA,NA,10,20.18,NA,21.28,"6.73",NA,NA,10,83.41,NA,85.07,"26.9",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0322531253865508,0.161709804789997,-0.797855876531467,0.161709804789997,2.03424843735188,0.479435310659048,-0.0252497262933512,0.100001992339618,-0.593509365624011,0.101100791772136,1.23751818383472,0.41914314069152,-0.615172246023824,0.26421635415408,-2.00146660714371,0.24104269305786,-0.582390415815658,0.23386362818732,1.41907619132806,0.215218956504969,0.0327818302081662,0.238392617601188,-0.0322531253865508,0.161709804789997,-0.797855876531467,0.161709804789997,2.03424843735188,0.479435310659048,-0.0322531253865508,-0.797855876531467,2.03424843735188,-0.615172246023824,-2.00146660714371,-0.582390415815658,1.41907619132806,0.0327818302081662,-0.0252497262933512,-0.593509365624011,1.23751818383472,-0.0322531253865508,-0.797855876531467,2.03424843735188,"Menezes_2020"
